NumberFrom,NumberTo,OwnerId,RegionCode,MNC,RowCount
9028200000,9028209999,mTELE2,83,20,
9028210000,9028239999,mTELE2,57,20,
9028240000,9028249999,mTELE2,83,20,
9028250000,9028259999,mTELE2,81,20,
9028260000,9028279999,mTELE2,83,20,
9028280000,9028289999,mTELE2,81,20,
9028290000,9028299999,mTELE2,83,20,
9028300000,9028399999,mTELE2,27,20,
9028400000,9028499999,mTELE2,72,20,
9028500000,9028509999,mTELE2,73,20,
9028510000,9028569999,mTELE2,81,20,
9028570000,9028579999,mTELE2,83,20,
9028580000,9028599999,mTELE2,81,20,
9028600000,9028699999,mTELE2,75,39,
9028700000,9028799999,mEKATERINBURG,67,35,
9028800000,9028899999,mTELE2,36,20,
9028900000,9028999999,mTELE2,75,39,
9029000000,9029069999,mTELE2,72,20,
9029070000,9029079999,mTELE2,72,20,
9029080000,9029099999,mTELE2,72,20,
9029100000,9029149999,mTELE2,26,20,
9029150000,9029159999,mTELE2,26,20,
9029160000,9029299999,mTELE2,26,20,
9029300000,9029349999,mTELE2,43,20,
9029350000,9029399999,mTELE2,69,20,
9029400000,9029439999,mTELE2,26,20,
9029440000,9029449999,mTELE2,26,20,
9029450000,9029479999,mTELE2,26,20,
9029480000,9029499999,mTELE2,26,20,
9029500000,9029529999,mTELE2,26,20,
9029530000,9029559999,mMEGAFON,33,02,
9029560000,9029829999,mTELE2,26,20,
9029830000,9029849999,mTELE2,44,20,
9029850000,9029899999,mTELE2,43,20,
9029900000,9029929999,mTELE2,26,20,
9029930000,9029959999,mMEGAFON,33,02,
9029960000,9029969999,mTELE2,19,20,
9029970000,9029999999,mTELE2,22,20,
9030000000,9030199999,mBEELINE,77,99,
9030200000,9030239999,mBEELINE,65,99,
9030240000,9030249999,mBEELINE,34,99,
9030250000,9030259999,mBEELINE,39,99,
9030260000,9030269999,mBEELINE,43,99,
9030270000,9030279999,mBEELINE,48,99,
9030280000,9030289999,mBEELINE,50,99,
9030290000,9030299999,mBEELINE,59,99,
9030300000,9030309999,mBEELINE,39,99,
9030310000,9030329999,mBEELINE,50,99,
9030330000,9030349999,mBEELINE,70,99,
9030350000,9030399999,mBEELINE,72,99,
9030400000,9030449999,mBEELINE,54,99,
9030450000,9030459999,mBEELINE,65,99,
9030460000,9030489999,mBEELINE,44,99,
9030490000,9030499999,mBEELINE,56,99,
9030500000,9030509999,mBEELINE,12,99,
9030510000,9030519999,mBEELINE,13,99,
9030520000,9030609999,mBEELINE,54,99,
9030610000,9030629999,mBEELINE,16,99,
9030630000,9030669999,mBEELINE,21,99,
9030670000,9030719999,mBEELINE,44,99,
9030720000,9030739999,mBEELINE,22,99,
9030740000,9030749999,mBEELINE,02,99,
9030750000,9030759999,mBEELINE,70,99,
9030760000,9030769999,mBEELINE,56,99,
9030770000,9030779999,mBEELINE,19,99,
9030780000,9030879999,mBEELINE,67,99,
9030880000,9030919999,mBEELINE,75,99,
9030920000,9030999999,mBEELINE,78,99,
9031000000,9031999999,mBEELINE,77,99,
9032000000,9032999999,mBEELINE,77,99,
9033000000,9033049999,mBEELINE,64,99,
9033050000,9033079999,mBEELINE,16,99,
9033080000,9033099999,mBEELINE,64,99,
9033100000,9033129999,mBEELINE,03,99,
9033130000,9033149999,mBEELINE,16,99,
9033150000,9033179999,mBEELINE,37,99,
9033180000,9033199999,mBEELINE,16,99,
9033200000,9033209999,mBEELINE,74,99,
9033210000,9033219999,mBEELINE,33,99,
9033220000,9033229999,mBEELINE,21,99,
9033230000,9033249999,mBEELINE,60,99,
9033250000,9033259999,mBEELINE,13,99,
9033260000,9033269999,mBEELINE,12,99,
9033270000,9033279999,mBEELINE,37,99,
9033280000,9033299999,mBEELINE,65,99,
9033300000,9033359999,mBEELINE,64,99,
9033360000,9033399999,mBEELINE,74,99,
9033400000,9033449999,mBEELINE,16,99,
9033450000,9033469999,mBEELINE,21,99,
9033470000,9033499999,mBEELINE,33,99,
9033500000,9033569999,mBEELINE,03,99,
9033570000,9033599999,mBEELINE,21,99,
9033600000,9033629999,mBEELINE,58,99,
9033630000,9033639999,mBEELINE,77,99,
9033640000,9033699999,mBEELINE,58,99,
9033700000,9033779999,mBEELINE,37,99,
9033780000,9033789999,mBEELINE,33,99,
9033790000,9033799999,mBEELINE,21,99,
9033800000,9033869999,mBEELINE,65,99,
9033870000,9033889999,mBEELINE,16,99,
9033890000,9033899999,mBEELINE,21,99,
9033900000,9033999999,mBEELINE,58,99,
9034000000,9034079999,mBEELINE,62,99,
9034080000,9034099999,mBEELINE,29,99,
9034100000,9034129999,mBEELINE,25,99,
9034130000,9034199999,mBEELINE,29,99,
9034200000,9034209999,mBEELINE,39,99,
9034210000,9034219999,mBEELINE,72,99,
9034220000,9034229999,mBEELINE,09,99,
9034230000,9034249999,mBEELINE,05,99,
9034250000,9034269999,mBEELINE,07,99,
9034270000,9034299999,mBEELINE,05,99,
9034300000,9034399999,mBEELINE,62,99,
9034400000,9034469999,mBEELINE,29,99,
9034470000,9034499999,mBEELINE,25,99,
9034500000,9034599999,mBEELINE,25,99,
9034600000,9034649999,mBEELINE,62,99,
9034650000,9034669999,mBEELINE,01,99,
9034670000,9034689999,mBEELINE,37,99,
9034690000,9034699999,mBEELINE,05,99,
9034700000,9034749999,mBEELINE,62,99,
9034750000,9034759999,mBEELINE,65,99,
9034760000,9034769999,mBEELINE,21,99,
9034770000,9034779999,mBEELINE,05,99,
9034780000,9034799999,mBEELINE,37,99,
9034800000,9034829999,mBEELINE,05,99,
9034830000,9034849999,mBEELINE,15,99,
9034850000,9034869999,mBEELINE,62,99,
9034870000,9034879999,mBEELINE,06,99,
9034880000,9034899999,mBEELINE,62,99,
9034900000,9034979999,mBEELINE,07,99,
9034980000,9034999999,mBEELINE,05,99,
9035000000,9035999999,mBEELINE,77,99,
9036000000,9036099999,mBEELINE,54,99,
9036100000,9036299999,mBEELINE,77,99,
9036300000,9036319999,mBEELINE,70,99,
9036320000,9036329999,mBEELINE,40,99,
9036330000,9036339999,mBEELINE,48,99,
9036340000,9036349999,mBEELINE,46,99,
9036350000,9036369999,mBEELINE,43,99,
9036370000,9036379999,mBEELINE,59,99,
9036380000,9036389999,mBEELINE,76,99,
9036390000,9036399999,mBEELINE,48,99,
9036400000,9036419999,mBEELINE,63,99,
9036420000,9036429999,mBEELINE,34,99,
9036430000,9036439999,mBEELINE,50,99,
9036440000,9036449999,mBEELINE,35,99,
9036450000,9036459999,mBEELINE,36,99,
9036460000,9036469999,mBEELINE,76,99,
9036470000,9036489999,mBEELINE,36,99,
9036490000,9036499999,mBEELINE,68,99,
9036500000,9036569999,mBEELINE,39,99,
9036570000,9036579999,mBEELINE,54,99,
9036580000,9036599999,mBEELINE,72,99,
9036600000,9036899999,mBEELINE,77,99,
9036900000,9036929999,mBEELINE,76,99,
9036930000,9036939999,mBEELINE,63,99,
9036940000,9036959999,mBEELINE,70,99,
9036960000,9036969999,mBEELINE,43,99,
9036970000,9036979999,mBEELINE,72,99,
9036980000,9036989999,mBEELINE,68,99,
9036990000,9036999999,mBEELINE,50,99,
9037000000,9037999999,mBEELINE,77,99,
9038000000,9038099999,mBEELINE,70,99,
9038100000,9038179999,mBEELINE,43,99,
9038180000,9038199999,mBEELINE,35,99,
9038200000,9038299999,mBEELINE,76,99,
9038300000,9038339999,mBEELINE,36,99,
9038340000,9038399999,mBEELINE,63,99,
9038400000,9038459999,mBEELINE,72,99,
9038460000,9038499999,mBEELINE,54,99,
9038500000,9038599999,mBEELINE,39,99,
9038600000,9038679999,mBEELINE,50,99,
9038680000,9038699999,mBEELINE,35,99,
9038700000,9038739999,mBEELINE,48,99,
9038740000,9038779999,mBEELINE,48,99,
9038780000,9038799999,mBEELINE,40,99,
9038800000,9038839999,mBEELINE,59,99,
9038840000,9038879999,mBEELINE,34,99,
9038880000,9038899999,mBEELINE,40,99,
9038900000,9038949999,mBEELINE,68,99,
9038950000,9038999999,mBEELINE,46,99,
9039000000,9039069999,mBEELINE,56,99,
9039070000,9039099999,mBEELINE,44,99,
9039100000,9039129999,mBEELINE,22,99,
9039130000,9039159999,mBEELINE,71,99,
9039160000,9039169999,mBEELINE,44,99,
9039170000,9039179999,mBEELINE,19,99,
9039180000,9039189999,mBEELINE,26,99,
9039190000,9039199999,mBEELINE,02,99,
9039200000,9039249999,mBEELINE,26,99,
9039250000,9039279999,mBEELINE,57,99,
9039280000,9039299999,mBEELINE,26,99,
9039300000,9039399999,mBEELINE,56,99,
9039400000,9039469999,mBEELINE,44,99,
9039470000,9039499999,mBEELINE,22,99,
9039500000,9039559999,mBEELINE,71,99,
9039560000,9039569999,mBEELINE,02,99,
9039570000,9039589999,mBEELINE,22,99,
9039590000,9039599999,mBEELINE,26,99,
9039600000,9039799999,mBEELINE,77,99,
9039800000,9039839999,mBEELINE,57,99,
9039840000,9039859999,mBEELINE,44,99,
9039860000,9039889999,mBEELINE,26,99,
9039890000,9039899999,mBEELINE,26,99,
9039900000,9039929999,mBEELINE,22,99,
9039930000,9039949999,mBEELINE,44,99,
9039950000,9039969999,mBEELINE,22,99,
9039970000,9039999999,mBEELINE,56,99,
9040000000,9040299999,mTELE2,70,20,
9040300000,9040399999,mTELE2,36,20,
9040400000,9040699999,mTELE2,54,20,
9040700000,9040799999,mTELE2,57,20,
9040800000,9040999999,mTELE2,34,20,
9041000000,9041099999,mTELE2,11,20,
9041100000,9041599999,mTELE2,41,20,
9041600000,9041799999,mEKATERINBURG,67,35,
9041800000,9041999999,mTELE2,74,20,
9042000000,9042099999,mTELE2,11,20,
9042100000,9042149999,mTELE2,39,20,
9042150000,9042179999,mSPITERBURG,78,20,
9042180000,9042189999,mTELE2,50,20,
9042190000,9042199999,mTELE2,50,20,
9042200000,9042399999,mTELE2,11,20,
9042400000,9042449999,mTELE2,65,20,
9042450000,9042499999,mTELE2,18,20,
9042500000,9042619999,mTELE2,36,20,
9042620000,9042629999,mSPITERBURG,78,20,
9042630000,9042699999,mTELE2,60,20,
9042700000,9042749999,mTELE2,11,20,
9042750000,9042799999,mTELE2,18,20,
9042800000,9042999999,mTELE2,50,20,
9043000000,9043099999,mTELE2,75,20,
9043100000,9043199999,mTELE2,18,20,
9043200000,9043299999,mTELE2,57,20,
9043300000,9043399999,mSPITERBURG,78,20,
9043400000,9043499999,mTELE2,62,20,
9043500000,9043599999,mTELE2,70,20,
9043600000,9043699999,mTELE2,68,20,
9043700000,9043799999,mTELE2,44,20,
9043800000,9043899999,mEKATERINBURG,67,35,
9043900000,9043999999,mTELE2,54,20,
9044000000,9044399999,mTELE2,37,39,
9044400000,9044499999,mTELE2,62,20,
9044500000,9044529999,mTELE2,81,20,
9044530000,9044559999,mTELE2,83,20,
9044560000,9044569999,mTELE2,81,20,
9044570000,9044589999,mTELE2,83,20,
9044590000,9044609999,mTELE2,81,20,
9044610000,9044639999,mTELE2,73,20,
9044640000,9044729999,mTELE2,81,20,
9044730000,9044749999,mTELE2,73,20,
9044750000,9044759999,mTELE2,83,20,
9044760000,9044769999,mTELE2,73,20,
9044770000,9044849999,mTELE2,81,20,
9044850000,9044859999,mTELE2,83,20,
9044860000,9044899999,mTELE2,81,20,
9044900000,9044999999,mTELE2,73,20,
9045000000,9045099999,mTELE2,62,20,
9045100000,9045199999,mSPITERBURG,78,20,
9045200000,9045209999,mTELE2,48,20,
9045210000,9045219999,mTELE2,48,20,
9045220000,9045229999,mTELE2,48,20,
9045230000,9045239999,mTELE2,48,20,
9045240000,9045249999,mTELE2,48,20,
9045250000,9045259999,mTELE2,48,20,
9045260000,9045269999,mTELE2,48,20,
9045270000,9045279999,mTELE2,48,20,
9045280000,9045289999,mTELE2,48,20,
9045290000,9045299999,mTELE2,48,20,
9045300000,9045399999,mTELE2,34,20,
9045400000,9045499999,mEKATERINBURG,67,35,
9045500000,9045599999,mSPITERBURG,78,20,
9045660000,9045669999,mMTT,77,42,
9045670000,9045699999,mMTT,77,42,
9045700000,9045799999,mTELE2,44,20,
9045800000,9045899999,mTELE2,57,20,
9045900000,9045999999,mTELE2,36,20,
9046000000,9046199999,mSPITERBURG,78,20,
9046200000,9046299999,mBEELINE,28,99,
9046300000,9046499999,mSPITERBURG,78,20,
9046500000,9046599999,mTELE2,36,20,
9046600000,9046799999,mTELE2,16,20,
9046800000,9046999999,mTELE2,50,20,
9047000000,9047079999,mBEELINE,65,99,
9047080000,9047119999,mMEGAFON,64,02,
9047120000,9047199999,mSMARTSK,16,27,
9047200000,9047219999,mMEGAFON,13,02,
9047220000,9047239999,mMEGAFON,74,02,
9047240000,9047259999,mMTS,12,01,
9047260000,9047279999,mBEELINE,20,99,
9047280000,9047284999,mMEGAFON,33,02,
9047285000,9047289999,mMEGAFON,37,02,
9047290000,9047298999,mMEGAFON,64,02,
9047299000,9047299999,mMEGAFON,60,02,
9047300000,9047349999,mMEGAFON,64,02,
9047350000,9047399999,mMTS,03,01,
9047400000,9047499999,mMEGAFON,64,02,
9047500000,9047599999,mTELE2,37,39,
9047600000,9047699999,mTELE2,16,20,
9047700000,9047799999,mTELE2,37,39,
9047800000,9047999999,mTELE2,54,20,
9048000000,9048199999,mTELE2,75,39,
9048200000,9048299999,mTELE2,57,20,
9048300000,9048399999,mTELE2,18,20,
9048400000,9048499999,mTELE2,27,20,
9048500000,9048559999,mTELE2,60,20,
9048560000,9048569999,mSPITERBURG,78,20,
9048570000,9048599999,mTELE2,36,20,
9048600000,9048699999,mTELE2,11,20,
9048700000,9048729999,mTELE2,81,20,
9048730000,9048739999,mTELE2,73,20,
9048740000,9048749999,mTELE2,83,20,
9048750000,9048779999,mTELE2,73,20,
9048780000,9048869999,mTELE2,81,20,
9048870000,9048899999,mTELE2,73,20,
9048900000,9048989999,mTELE2,26,20,
9048990000,9048999999,mTELE2,26,20,
9049000000,9049299999,mTELE2,54,20,
9049300000,9049479999,mTELE2,75,39,
9049480000,9049489999,mTELE2,75,39,
9049490000,9049499999,mTELE2,47,20,
9049550000,9049599999,mTELE2,36,20,
9049600000,9049699999,mTELE2,44,20,
9049700000,9049799999,mTELE2,75,20,
9049800000,9049809999,mEKATERINBURG,67,35,
9049810000,9049899999,mEKATERINBURG,67,35,
9049900000,9049999999,mTELE2,44,20,
9050000000,9050079999,mBEELINE,03,99,
9050080000,9050089999,mBEELINE,12,99,
9050090000,9050099999,mBEELINE,13,99,
9050100000,9050149999,mBEELINE,54,99,
9050150000,9050169999,mBEELINE,60,99,
9050170000,9050199999,mBEELINE,64,99,
9050200000,9050269999,mBEELINE,16,99,
9050270000,9050299999,mBEELINE,21,99,
9050300000,9050349999,mBEELINE,65,99,
9050350000,9050379999,mBEELINE,74,99,
9050380000,9050399999,mBEELINE,16,99,
9050400000,9050409999,mBEELINE,34,99,
9050410000,9050429999,mBEELINE,48,99,
9050430000,9050459999,mBEELINE,50,99,
9050460000,9050469999,mBEELINE,59,99,
9050470000,9050489999,mBEELINE,69,99,
9050490000,9050499999,mBEELINE,39,99,
9050500000,9050539999,mBEELINE,39,99,
9050540000,9050549999,mBEELINE,35,99,
9050550000,9050579999,mBEELINE,36,99,
9050580000,9050599999,mBEELINE,40,99,
9050600000,9050609999,mBEELINE,33,99,
9050610000,9050649999,mBEELINE,37,99,
9050650000,9050799999,mBEELINE,44,99,
9050800000,9050849999,mBEELINE,22,99,
9050850000,9050859999,mBEELINE,69,99,
9050860000,9050889999,mBEELINE,26,99,
9050890000,9050899999,mBEELINE,71,99,
9050900000,9050939999,mBEELINE,26,99,
9050940000,9050959999,mBEELINE,56,99,
9050960000,9050999999,mBEELINE,57,99,
9051000000,9051049999,mBEELINE,35,99,
9051050000,9051099999,mBEELINE,40,99,
9051100000,9051199999,mBEELINE,72,99,
9051200000,9051249999,mBEELINE,69,99,
9051250000,9051299999,mBEELINE,70,99,
9051300000,9051399999,mBEELINE,76,99,
9051400000,9051499999,mBEELINE,36,99,
9051500000,9051539999,mBEELINE,46,99,
9051540000,9051549999,mBEELINE,48,99,
9051550000,9051579999,mBEELINE,40,99,
9051580000,9051599999,mBEELINE,48,99,
9051600000,9051639999,mBEELINE,68,99,
9051640000,9051649999,mBEELINE,70,99,
9051650000,9051699999,mBEELINE,59,99,
9051700000,9051739999,mBEELINE,34,99,
9051740000,9051779999,mBEELINE,35,99,
9051780000,9051799999,mBEELINE,50,99,
9051800000,9051819999,mBEELINE,03,99,
9051820000,9051829999,mBEELINE,12,99,
9051830000,9051849999,mBEELINE,74,99,
9051850000,9051879999,mBEELINE,63,99,
9051880000,9051889999,mBEELINE,35,99,
9051890000,9051899999,mBEELINE,72,99,
9051900000,9051969999,mBEELINE,54,99,
9051970000,9051999999,mBEELINE,21,99,
9052000000,9052299999,mBEELINE,78,99,
9052300000,9052369999,mBEELINE,78,99,
9052370000,9052379999,mBEELINE,10,99,
9052380000,9052389999,mBEELINE,61,99,
9052390000,9052399999,mBEELINE,55,99,
9052400000,9052499999,mBEELINE,42,99,
9052500000,9052899999,mBEELINE,78,99,
9052900000,9052929999,mBEELINE,55,99,
9052930000,9052939999,mBEELINE,32,99,
9052940000,9052949999,mBEELINE,53,99,
9052950000,9052959999,mBEELINE,61,99,
9052960000,9052989999,mBEELINE,38,99,
9052990000,9052999999,mBEELINE,10,99,
9053000000,9053069999,mBEELINE,64,99,
9053070000,9053099999,mBEELINE,03,99,
9053100000,9053199999,mBEELINE,16,99,
9053200000,9053299999,mBEELINE,65,99,
9053300000,9053399999,mBEELINE,37,99,
9053400000,9053479999,mBEELINE,21,99,
9053480000,9053499999,mBEELINE,74,99,
9053500000,9053599999,mBEELINE,03,99,
9053600000,9053649999,mBEELINE,33,99,
9053650000,9053679999,mBEELINE,60,99,
9053680000,9053699999,mBEELINE,65,99,
9053700000,9053779999,mBEELINE,16,99,
9053780000,9053789999,mBEELINE,13,99,
9053790000,9053799999,mBEELINE,12,99,
9053800000,9053889999,mBEELINE,65,99,
9053890000,9053899999,mBEELINE,13,99,
9053900000,9053999999,mBEELINE,37,99,
9054000000,9054009999,mBEELINE,08,99,
9054010000,9054089999,mBEELINE,25,99,
9054090000,9054099999,mBEELINE,08,99,
9054100000,9054199999,mBEELINE,29,99,
9054200000,9054249999,mBEELINE,09,99,
9054250000,9054329999,mBEELINE,62,99,
9054330000,9054349999,mBEELINE,37,99,
9054350000,9054379999,mBEELINE,07,99,
9054380000,9054389999,mBEELINE,25,99,
9054390000,9054399999,mBEELINE,62,99,
9054400000,9054499999,mBEELINE,29,99,
9054500000,9054599999,mBEELINE,62,99,
9054600000,9054699999,mBEELINE,29,99,
9054700000,9054779999,mBEELINE,25,99,
9054780000,9054799999,mBEELINE,62,99,
9054800000,9054819999,mBEELINE,33,99,
9054820000,9054839999,mBEELINE,37,99,
9054840000,9054849999,mBEELINE,08,99,
9054850000,9054879999,mBEELINE,62,99,
9054880000,9054899999,mBEELINE,15,99,
9054900000,9054939999,mBEELINE,29,99,
9054940000,9054959999,mBEELINE,25,99,
9054960000,9054999999,mBEELINE,29,99,
9055000000,9055999999,mBEELINE,77,99,
9056000000,9056099999,mBEELINE,70,99,
9056100000,9056199999,mBEELINE,36,99,
9056200000,9056299999,mBEELINE,72,99,
9056300000,9056399999,mBEELINE,76,99,
9056400000,9056439999,mBEELINE,43,99,
9056440000,9056449999,mBEELINE,39,99,
9056450000,9056479999,mBEELINE,76,99,
9056480000,9056499999,mBEELINE,36,99,
9056500000,9056599999,mBEELINE,39,99,
9056600000,9056699999,mBEELINE,54,99,
9056700000,9056799999,mBEELINE,34,99,
9056800000,9056899999,mBEELINE,50,99,
9056900000,9056949999,mBEELINE,63,99,
9056950000,9056999999,mBEELINE,68,99,
9057000000,9057999999,mBEELINE,77,99,
9058000000,9058099999,mBEELINE,67,99,
9058100000,9058199999,mBEELINE,58,99,
9058200000,9058269999,mBEELINE,73,99,
9058270000,9058299999,mBEELINE,81,99,
9058300000,9058399999,mBEELINE,75,99,
9058400000,9058499999,mBEELINE,58,99,
9058500000,9058549999,mBEELINE,47,99,
9058550000,9058559999,mBEELINE,50,99,
9058560000,9058569999,mBEELINE,59,99,
9058570000,9058589999,mBEELINE,73,99,
9058590000,9058599999,mBEELINE,67,99,
9058600000,9058649999,mBEELINE,27,99,
9058650000,9058699999,mBEELINE,54,99,
9058700000,9058729999,mBEELINE,45,99,
9058730000,9058739999,mBEELINE,32,99,
9058740000,9058779999,mBEELINE,18,99,
9058780000,9058799999,mBEELINE,34,99,
9058800000,9058999999,mBEELINE,58,99,
9059000000,9059199999,mBEELINE,44,99,
9059200000,9059209999,mBEELINE,17,99,
9059210000,9059239999,mBEELINE,57,99,
9059240000,9059299999,mBEELINE,22,99,
9059300000,9059399999,mBEELINE,56,99,
9059400000,9059449999,mBEELINE,57,99,
9059450000,9059469999,mBEELINE,56,99,
9059470000,9059499999,mBEELINE,44,99,
9059500000,9059599999,mBEELINE,56,99,
9059600000,9059699999,mBEELINE,44,99,
9059700000,9059769999,mBEELINE,26,99,
9059770000,9059799999,mBEELINE,26,99,
9059800000,9059899999,mBEELINE,22,99,
9059900000,9059929999,mBEELINE,71,99,
9059930000,9059959999,mBEELINE,44,99,
9059960000,9059979999,mBEELINE,26,99,
9059980000,9059999999,mBEELINE,26,99,
9060000000,9060999999,mBEELINE,77,99,
9061000000,9061099999,mBEELINE,03,99,
9061100000,9061249999,mBEELINE,16,99,
9061250000,9061299999,mBEELINE,64,99,
9061300000,9061369999,mBEELINE,21,99,
9061370000,9061399999,mBEELINE,12,99,
9061400000,9061479999,mBEELINE,74,99,
9061480000,9061559999,mBEELINE,65,99,
9061560000,9061599999,mBEELINE,60,99,
9061600000,9061649999,mBEELINE,13,99,
9061650000,9061759999,mBEELINE,37,99,
9061760000,9061769999,mBEELINE,08,99,
9061770000,9061799999,mBEELINE,33,99,
9061800000,9061869999,mBEELINE,62,99,
9061870000,9061879999,mBEELINE,25,99,
9061880000,9061889999,mBEELINE,15,99,
9061890000,9061899999,mBEELINE,07,99,
9061900000,9061929999,mBEELINE,19,99,
9061930000,9061959999,mBEELINE,56,99,
9061960000,9061969999,mBEELINE,22,99,
9061970000,9061979999,mBEELINE,57,99,
9061980000,9061999999,mBEELINE,71,99,
9062000000,9062059999,mBEELINE,55,99,
9062060000,9062099999,mBEELINE,10,99,
9062100000,9062199999,mBEELINE,42,99,
9062200000,9062249999,mBEELINE,61,99,
9062250000,9062299999,mBEELINE,78,99,
9062300000,9062399999,mBEELINE,42,99,
9062400000,9062799999,mBEELINE,78,99,
9062800000,9062859999,mBEELINE,32,99,
9062860000,9062919999,mBEELINE,53,99,
9062920000,9062999999,mBEELINE,38,99,
9063000000,9063199999,mBEELINE,65,99,
9063200000,9063299999,mBEELINE,16,99,
9063300000,9063339999,mBEELINE,16,99,
9063340000,9063369999,mBEELINE,12,99,
9063370000,9063479999,mBEELINE,64,99,
9063480000,9063699999,mBEELINE,54,99,
9063700000,9063779999,mBEELINE,03,99,
9063780000,9063799999,mBEELINE,13,99,
9063800000,9063899999,mBEELINE,21,99,
9063900000,9063949999,mBEELINE,74,99,
9063950000,9063999999,mBEELINE,60,99,
9064000000,9064109999,mBEELINE,37,99,
9064110000,9064139999,mBEELINE,29,99,
9064140000,9064309999,mBEELINE,62,99,
9064310000,9064369999,mBEELINE,25,99,
9064370000,9064379999,mBEELINE,08,99,
9064380000,9064389999,mBEELINE,01,99,
9064390000,9064399999,mBEELINE,62,99,
9064400000,9064429999,mBEELINE,29,99,
